phi,J,n_species,n_types,N,n_correct_pairs,pH,pKa_acid,pKa_base,beta,sum_correct,sum_incorrect,correct_fraction,selectivity
0.5,1.1474,2,1,2,1,5.0,6.0,8.0,1.0,0.09042385863405225,0.12352321801881729,0.1808477172681045,0.42264591808732727
0.5,2.1947,2,1,2,1,5.0,6.0,8.0,1.0,0.10372340254853626,0.10299685691325228,0.20744680509707253,0.5017573159911239
0.5,3.2421,2,1,2,1,5.0,6.0,8.0,1.0,0.1160254315340656,0.08705191090837727,0.2320508630681312,0.5713361724090392
0.5,4.2895,2,1,2,1,5.0,6.0,8.0,1.0,0.12724533810034036,0.07537032181084032,0.2544906762006807,0.6280133438655208
0.5,5.3368,2,1,2,1,5.0,6.0,8.0,1.0,0.13755181413299278,0.06705715953887473,0.27510362826598556,0.6722667714153372
0.5,6.3842,2,1,2,1,5.0,6.0,8.0,1.0,0.14720928883865114,0.06110916303790881,0.2944185776773023,0.7066550634980716
0.5,7.4316,2,1,2,1,5.0,6.0,8.0,1.0,0.15646000020483708,0.05669612825574581,0.31292000040967416,0.7340159597323945
0.5,8.4789,2,1,2,1,5.0,6.0,8.0,1.0,0.16548356072838089,0.05323028188531511,0.33096712145676177,0.7566213402444123
0.5,9.5263,2,1,2,1,5.0,6.0,8.0,1.0,0.17439805620716697,0.05033238622072456,0.34879611241433395,0.776032184705571
0.5,10.5737,2,1,2,1,5.0,6.0,8.0,1.0,0.18326901472050997,0.047773097778526806,0.36653802944101993,0.7932277485615236
0.5,11.6211,2,1,2,1,5.0,6.0,8.0,1.0,0.1921284034409129,0.04541866974575061,0.3842568068818258,0.8088013919242792
0.5,12.6684,2,1,2,1,5.0,6.0,8.0,1.0,0.20098522381102202,0.04319410026851542,0.40197044762204404,0.8231050051787084
0.5,13.7158,2,1,2,1,5.0,6.0,8.0,1.0,0.20983748075261796,0.041058287083739015,0.4196749615052359,0.836353209789814
0.5,14.7632,2,1,2,1,5.0,6.0,8.0,1.0,0.2186727462031423,0.03899066288196097,0.4373454924062846,0.8486759799522654
0.5,15.8105,2,1,2,1,5.0,6.0,8.0,1.0,0.22747429872702477,0.03698185654983013,0.45494859745404953,0.8601588361174075
0.5,16.8579,2,1,2,1,5.0,6.0,8.0,1.0,0.23622589854298728,0.03502809366405641,0.47245179708597457,0.8708660713928924
0.5,17.9053,2,1,2,1,5.0,6.0,8.0,1.0,0.2449081589137341,0.03312942991803143,0.4898163178274682,0.8808454998576534
0.5,18.9526,2,1,2,1,5.0,6.0,8.0,1.0,0.25350198316526507,0.031287481491774,0.5070039663305301,0.8901382060272025
0.5,20.0,2,1,2,1,5.0,6.0,8.0,1.0,0.2619915497005779,0.02950397229121559,0.5239830994011558,0.8987841319495566
0.55,0.1,2,1,2,1,5.0,6.0,8.0,1.0,0.07664143471121697,0.14776410290507028,0.15328286942243394,0.34153094226340536
0.55,1.1474,2,1,2,1,5.0,6.0,8.0,1.0,0.09121044502439606,0.12138459932926798,0.1824208900487921,0.4290337307800168
0.55,2.1947,2,1,2,1,5.0,6.0,8.0,1.0,0.10491898913608291,0.09985626316254766,0.20983797827216583,0.5123616645974169
0.55,3.2421,2,1,2,1,5.0,6.0,8.0,1.0,0.11730612445969192,0.08380802384968247,0.23461224891938384,0.583281312855419
0.55,4.2895,2,1,2,1,5.0,6.0,8.0,1.0,0.1283887917533185,0.0725854515697316,0.256777583506637,0.6388320693758907
0.55,5.3368,2,1,2,1,5.0,6.0,8.0,1.0,0.13846680041483855,0.06492123972911609,0.2769336008296771,0.6808010948767361
0.55,6.3842,2,1,2,1,5.0,6.0,8.0,1.0,0.14789602046861694,0.059578284025430396,0.2957920409372339,0.7128401795551483
0.55,7.4316,2,1,2,1,5.0,6.0,8.0,1.0,0.15695997905887574,0.05563675132600913,0.3139199581177515,0.7382991204743123
0.55,8.4789,2,1,2,1,5.0,6.0,8.0,1.0,0.165846767907787,0.05250324229664961,0.331693535815574,0.7595455010627539
0.55,9.5263,2,1,2,1,5.0,6.0,8.0,1.0,0.1746681408878263,0.049825182133005,0.3493362817756526,0.7780549485278795
0.55,10.5737,2,1,2,1,5.0,6.0,8.0,1.0,0.18347923508666605,0.04740485431043284,0.3669584701733321,0.7946811560977606
0.55,11.6211,2,1,2,1,5.0,6.0,8.0,1.0,0.19230220576485776,0.045135089221531054,0.38460441152971553,0.8099073305896647
0.55,12.6684,2,1,2,1,5.0,6.0,8.0,1.0,0.20113830378296024,0.04296032912441401,0.4022766075659205,0.8240042207007502
0.55,13.7158,2,1,2,1,5.0,6.0,8.0,1.0,0.209979915300731,0.04085271888129691,0.419959830601462,0.8371315637834782
0.55,14.7632,2,1,2,1,5.0,6.0,8.0,1.0,0.21881075026296107,0.03880030791729634,0.43762150052592214,0.8493841522511523
0.55,15.8105,2,1,2,1,5.0,6.0,8.0,1.0,0.22761151616573888,0.03679917462808402,0.45522303233147776,0.8608256931003617
0.55,16.8579,2,1,2,1,5.0,6.0,8.0,1.0,0.2363643047936505,0.034848913019704816,0.472728609587301,0.8715073206952318
0.55,17.9053,2,1,2,1,5.0,6.0,8.0,1.0,0.245048668928851,0.03295161814860696,0.490097337857702,0.8814691218666739
0.55,18.9526,2,1,2,1,5.0,6.0,8.0,1.0,0.2536448505644111,0.031110118812589363,0.5072897011288222,0.8907477580438566
0.55,20.0,2,1,2,1,5.0,6.0,8.0,1.0,0.26213662601785204,0.029326843185390698,0.5242732520357041,0.8993807242274281
0.6,0.1,2,1,2,1,5.0,6.0,8.0,1.0,0.07671928949329813,0.14754502115105012,0.15343857898659627,0.3420931724395676
0.6,1.1474,2,1,2,1,5.0,6.0,8.0,1.0,0.09197877985004711,0.11929177992291667,0.18395755970009423,0.43536013701525283
0.6,2.1947,2,1,2,1,5.0,6.0,8.0,1.0,0.10604139089786477,0.09690013466290581,0.21208278179572954,0.5225218969102028
0.6,3.2421,2,1,2,1,5.0,6.0,8.0,1.0,0.11844733853023784,0.08091068837876211,0.23689467706047568,0.5941438143561902
0.6,4.2895,2,1,2,1,5.0,6.0,8.0,1.0,0.12935118302110934,0.07023942204911528,0.2587023660422187,0.6480825236017363
0.6,5.3368,2,1,2,1,5.0,6.0,8.0,1.0,0.13919581688719776,0.06322233260708748,0.2783916337743955,0.6876647041530577
0.6,6.3842,2,1,2,1,5.0,6.0,8.0,1.0,0.14841828921375083,0.05842091509034706,0.29683657842750166,0.7175539555622321
0.6,7.4316,2,1,2,1,5.0,6.0,8.0,1.0,0.15732811691371248,0.05486638136814415,0.31465623382742497,0.7414335347410081
0.6,8.4789,2,1,2,1,5.0,6.0,8.0,1.0,0.1661110812537044,0.0519854222968838,0.3322221625074088,0.7616402764346638
0.6,9.5263,2,1,2,1,5.0,6.0,8.0,1.0,0.1748674378336099,0.04946258758612424,0.3497348756672198,0.7795097312828377
0.6,10.5737,2,1,2,1,5.0,6.0,8.0,1.0,0.1836404892028846,0.04713328092022834,0.3672809784057692,0.7957598001926973
0.6,11.6211,2,1,2,1,5.0,6.0,8.0,1.0,0.1924429945554471,0.04491454382306295,0.3848859891108942,0.8107726254245218
0.6,12.6684,2,1,2,1,5.0,6.0,8.0,1.0,0.2012695483654302,0.04276689894911626,0.4025390967308604,0.8247520015156038
0.6,13.7158,2,1,2,1,5.0,6.0,8.0,1.0,0.21010810079618603,0.04067261650903282,0.42021620159237205,0.8378160133439125
0.6,14.7632,2,1,2,1,5.0,6.0,8.0,1.0,0.21893952052327387,0.0386258931522865,0.43787904104654773,0.8500346277045487
0.6,15.8105,2,1,2,1,5.0,6.0,8.0,1.0,0.2277427404177092,0.03662645154254878,0.4554854808354184,0.8614571869325242
0.6,16.8579,2,1,2,1,5.0,6.0,8.0,1.0,0.2364987676968643,0.034676000310389206,0.4729975353937286,0.8721267448103337
0.6,17.9053,2,1,2,1,5.0,6.0,8.0,1.0,0.2451865035028483,0.032777835981293586,0.4903730070056966,0.8820789888295564
0.6,18.9526,2,1,2,1,5.0,6.0,8.0,1.0,0.25378580664895023,0.030935453483842208,0.5075716132979005,0.8913482840395728
0.6,20.0,2,1,2,1,5.0,6.0,8.0,1.0,0.2622802360771352,0.029151636140632407,0.5245604721542704,0.8999710089401263
0.65,0.1,2,1,2,1,5.0,6.0,8.0,1.0,0.07679705265170841,0.14732615767427004,0.15359410530341683,0.34265550872669437
0.65,1.1474,2,1,2,1,5.0,6.0,8.0,1.0,0.09272859158332203,0.11724576828501103,0.18545718316664406,0.4416186416354271
0.65,2.1947,2,1,2,1,5.0,6.0,8.0,1.0,0.10709198744200006,0.09412640944307404,0.21418397488400012,0.5322176754204295
0.65,3.2421,2,1,2,1,5.0,6.0,8.0,1.0,0.11945955874893126,0.07833609393983743,0.23891911749786252,0.6039544202566483
0.65,4.2895,2,1,2,1,5.0,6.0,8.0,1.0,0.13015749666460205,0.06827374304260656,0.2603149933292041,0.6559324875289434
0.65,5.3368,2,1,2,1,5.0,6.0,8.0,1.0,0.1397755877879814,0.061875490690894284,0.2795511755759628,0.6931556669190992
0.65,6.3842,2,1,2,1,5.0,6.0,8.0,1.0,0.14881724554021786,0.05754429496265056,0.2976344910804357,0.7211481615109797
0.65,7.4316,2,1,2,1,5.0,6.0,8.0,1.0,0.15760347811065276,0.05429967350996946,0.3152069562213055,0.7437524024787283
0.65,8.4789,2,1,2,1,5.0,6.0,8.0,1.0,0.16630982208616743,0.05160640789822497,0.33261964417233486,0.7631823572667263
0.65,9.5263,2,1,2,1,5.0,6.0,8.0,1.0,0.1750223732982687,0.04919060332482264,0.3500447465965374,0.7806076879862566
0.65,10.5737,2,1,2,1,5.0,6.0,8.0,1.0,0.18377266756500524,0.046919052335115674,0.3675453351300105,0.7966157937726144
0.65,11.6211,2,1,2,1,5.0,6.0,8.0,1.0,0.1925651613877685,0.04472947464275575,0.385130322775537,0.8115023778413482
0.65,12.6684,2,1,2,1,5.0,6.0,8.0,1.0,0.2013890512057466,0.042595065060736695,0.4027781024114932,0.825418696460492
0.65,13.7158,2,1,2,1,5.0,6.0,8.0,1.0,0.21022893789250977,0.04050553539484385,0.42045787578501953,0.8384524678087508
0.65,14.7632,2,1,2,1,5.0,6.0,8.0,1.0,0.21906367440414115,0.038459321329277624,0.4381273488082823,0.8506567492361321
0.65,15.8105,2,1,2,1,5.0,6.0,8.0,1.0,0.2278710046840418,0.03645850810891267,0.4557420093680836,0.8620717462696988
0.65,16.8579,2,1,2,1,5.0,6.0,8.0,1.0,0.23663124782853842,0.03450609190774613,0.47326249565707684,0.8727357436592519
0.65,17.9053,2,1,2,1,5.0,6.0,8.0,1.0,0.24532291204453335,0.03260605359186817,0.4906458240890667,0.882682060442287
0.65,18.9526,2,1,2,1,5.0,6.0,8.0,1.0,0.2539256377766988,0.030762237540755848,0.5078512755533976,0.8919439842443102
0.65,20.0,2,1,2,1,5.0,6.0,8.0,1.0,0.26242286943466236,0.02897759178447502,0.5248457388693247,0.9005574951280385
0.7,0.1,2,1,2,1,5.0,6.0,8.0,1.0,0.07687472375694404,0.14710751380836595,0.15374944751388808,0.34321794706836134
0.7,1.1474,2,1,2,1,5.0,6.0,8.0,1.0,0.09345965260151741,0.11524745385464293,0.18691930520303482,0.4478029243395624
0.7,2.1947,2,1,2,1,5.0,6.0,8.0,1.0,0.10807259584660153,0.09153173541725892,0.21614519169320306,0.5414341220067912
0.7,3.2421,2,1,2,1,5.0,6.0,8.0,1.0,0.12035366866142673,0.07605879793286206,0.24070733732285346,0.6127598250167574
0.7,4.2895,2,1,2,1,5.0,6.0,8.0,1.0,0.13083075636475178,0.06663374973385636,0.26166151272950355,0.6625532808383192
0.7,5.3368,2,1,2,1,5.0,6.0,8.0,1.0,0.14023678665096484,0.06080917345257479,0.2804735733019297,0.6975359593335848
0.7,6.3842,2,1,2,1,5.0,6.0,8.0,1.0,0.14912447983515903,0.05687685735672101,0.29824895967031806,0.723900542918594
0.7,7.4316,2,1,2,1,5.0,6.0,8.0,1.0,0.15781392689436818,0.05387557334187854,0.31562785378873637,0.7454971867676299
0.7,8.4789,2,1,2,1,5.0,6.0,8.0,1.0,0.1664652472605114,0.05131908953289141,0.3329304945210228,0.7643582165342997
0.7,9.5263,2,1,2,1,5.0,6.0,8.0,1.0,0.1751495624481686,0.048975250594818165,0.3502991248963372,0.7814822467451403
0.7,10.5737,2,1,2,1,5.0,6.0,8.0,1.0,0.18388758070227132,0.04673881140632722,0.36777516140454264,0.7973397104338371
0.7,11.6211,2,1,2,1,5.0,6.0,8.0,1.0,0.19267679273012284,0.044564397318935314,0.3853535854602457,0.8121557335396908
0.7,12.6684,2,1,2,1,5.0,6.0,8.0,1.0,0.20150218569426784,0.042434851255027405,0.4030043713885357,0.8260417860865927
0.7,13.7158,2,1,2,1,5.0,6.0,8.0,1.0,0.21034590952316573,0.04034519705621845,0.42069181904633146,0.8390641071926357
0.7,14.7632,2,1,2,1,5.0,6.0,8.0,1.0,0.21918542241753156,0.03829671816883266,0.4383708448350631,0.8512645650621812
0.7,15.8105,2,1,2,1,5.0,6.0,8.0,1.0,0.22799768667093104,0.03629299361006572,0.4559953733418621,0.8626777396331967
0.7,16.8579,2,1,2,1,5.0,6.0,8.0,1.0,0.23676259028533336,0.034337782477182145,0.4735251805706667,0.8733392280973992
0.7,17.9053,2,1,2,1,5.0,6.0,8.0,1.0,0.24545840581869918,0.03243544168265157,0.49091681163739836,0.883281181018249
0.7,18.9526,2,1,2,1,5.0,6.0,8.0,1.0,0.2540646496317648,0.03058998717995596,0.5081292992635296,0.892536487293583
0.7,20.0,2,1,2,1,5.0,6.0,8.0,1.0,0.262564707133987,0.02880443071121964,0.525129414267974,0.9011411060064871
0.75,0.1,2,1,2,1,5.0,6.0,8.0,1.0,0.07695230238090921,0.1468890908838844,0.15390460476181841,0.34378048339735795
0.75,1.1474,2,1,2,1,5.0,6.0,8.0,1.0,0.09417177931305507,0.11329760514340512,0.18834355862611013,0.4539068718971287
0.75,2.1947,2,1,2,1,5.0,6.0,8.0,1.0,0.10898541260933609,0.08911161402995957,0.21797082521867217,0.5501617790951566
0.75,3.2421,2,1,2,1,5.0,6.0,8.0,1.0,0.12114060678022791,0.07405267569239705,0.24228121356045582,0.6206187285016673
0.75,4.2895,2,1,2,1,5.0,6.0,8.0,1.0,0.1313916543211241,0.06526978348925574,0.2627833086422482,0.6681109209005719
0.75,5.3368,2,1,2,1,5.0,6.0,8.0,1.0,0.14060453345557636,0.059964434130096694,0.2812090669111527,0.7010283552240774
0.75,6.3842,2,1,2,1,5.0,6.0,8.0,1.0,0.14936389269061082,0.05636426771816561,0.29872778538122163,0.7260255105272315
0.75,7.4316,2,1,2,1,5.0,6.0,8.0,1.0,0.1579791376764047,0.053550889607916034,0.3159582753528094,0.7468402462978071
0.75,8.4789,2,1,2,1,5.0,6.0,8.0,1.0,0.16659212279796148,0.05109218394058922,0.33318424559592297,0.7652922954985719
0.75,9.5263,2,1,2,1,5.0,6.0,8.0,1.0,0.17525940633586848,0.048795251587019056,0.35051881267173696,0.7822171962887127
0.75,10.5737,2,1,2,1,5.0,6.0,8.0,1.0,0.18399222222227152,0.046578727493945794,0.36798444444454304,0.7979852728573358
0.75,11.6211,2,1,2,1,5.0,6.0,8.0,1.0,0.1927824246028535,0.044410628203551926,0.385564849205707,0.8127658981656589
0.75,12.6684,2,1,2,1,5.0,6.0,8.0,1.0,0.20161180944583848,0.04228095422984163,0.40322361889167696,0.8266412107000183
0.75,13.7158,2,1,2,1,5.0,6.0,8.0,1.0,0.21046077254954434,0.040188436199142204,0.4209215450990887,0.8396626249100272
0.75,14.7632,2,1,2,1,5.0,6.0,8.0,1.0,0.2193058224665967,0.03813623084276464,0.4386116449331934,0.8518647969415541
0.75,15.8105,2,1,2,1,5.0,6.0,8.0,1.0,0.22812341209649276,0.03612884150356024,0.4562468241929855,0.8632789654152117
0.75,16.8579,2,1,2,1,5.0,6.0,8.0,1.0,0.23689315944601816,0.03417046709334861,0.4737863188920363,0.8739393125901866
0.75,17.9053,2,1,2,1,5.0,6.0,8.0,1.0,0.24559319426018975,0.03226566157863628,0.4911863885203795,0.8838775122670444
0.75,18.9526,2,1,2,1,5.0,6.0,8.0,1.0,0.2542029613941168,0.030418514922177058,0.5084059227882336,0.8931264242042842
0.75,20.0,2,1,2,1,5.0,6.0,8.0,1.0,0.2627058166308636,0.028632050120411923,0.5254116332617272,0.901722181054971
0.8,0.1,2,1,2,1,5.0,6.0,8.0,1.0,0.07702978809692837,0.1466708902282422,0.15405957619385674,0.3443431136357923
0.8,1.1474,2,1,2,1,5.0,6.0,8.0,1.0,0.09486483202558182,0.11139686862165654,0.18972966405116365,0.4599246090180606
0.8,2.1947,2,1,2,1,5.0,6.0,8.0,1.0,0.10983295277386178,0.08686055673160936,0.21966590554772356,0.5583964262471312
0.8,3.2421,2,1,2,1,5.0,6.0,8.0,1.0,0.12183108549552578,0.07229171937396879,0.24366217099105156,0.627598007237893
0.8,4.2895,2,1,2,1,5.0,6.0,8.0,1.0,0.13185841537278487,0.06413774424708676,0.26371683074556973,0.6727601991208371
0.8,5.3368,2,1,2,1,5.0,6.0,8.0,1.0,0.14089908861645203,0.059293513693887745,0.28179817723290407,0.7038176585467865
0.8,6.3842,2,1,2,1,5.0,6.0,8.0,1.0,0.14955337431815813,0.05596575649697113,0.29910674863631626,0.7276859031322258
0.8,7.4316,2,1,2,1,5.0,6.0,8.0,1.0,0.15811290442124007,0.05329530427611187,0.31622580884248014,0.747903335426255
0.8,8.4789,2,1,2,1,5.0,6.0,8.0,1.0,0.1667002014486367,0.05090501925882565,0.3334004028972734,0.7660671049466199
0.8,9.5263,2,1,2,1,5.0,6.0,8.0,1.0,0.1753583982882796,0.048637322052893,0.3507167965765592,0.7828649494784398
0.8,10.5737,2,1,2,1,5.0,6.0,8.0,1.0,0.184090726674074,0.046430625750263896,0.368181453348148,0.7985842731618354
0.8,11.6211,2,1,2,1,5.0,6.0,8.0,1.0,0.1928845990236072,0.04426330271222748,0.3857691980472144,0.8133514891414289
0.8,12.6684,2,1,2,1,5.0,6.0,8.0,1.0,0.20171944133654182,0.042130556590072414,0.40343888267308364,0.8272275704396262
0.8,13.7158,2,1,2,1,5.0,6.0,8.0,1.0,0.21057441290882145,0.040033657712400236,0.4211488258176429,0.8402539167507121
0.8,14.7632,2,1,2,1,5.0,6.0,8.0,1.0,0.21942538079630206,0.03797697356115581,0.4388507615926041,0.8524606596705112
0.8,15.8105,2,1,2,1,5.0,6.0,8.0,1.0,0.22824846520556819,0.03596556807754982,0.45649693041113637,0.8638771467561989
0.8,16.8579,2,1,2,1,5.0,6.0,8.0,1.0,0.23702311256256303,0.03400388551189417,0.47404622512512606,0.8745369068267015
0.8,17.9053,2,1,2,1,5.0,6.0,8.0,1.0,0.24572736340092863,0.03209657507969286,0.49145472680185726,0.8844715280647694
0.8,18.9526,2,1,2,1,5.0,6.0,8.0,1.0,0.25434061988836487,0.030247748180010574,0.5086812397767297,0.8937140390335837
0.8,20.0,2,1,2,1,5.0,6.0,8.0,1.0,0.26284622356818876,0.02846041218104445,0.5256924471363775,0.902300844922925
0.85,0.1,2,1,2,1,5.0,6.0,8.0,1.0,0.07710718047975837,0.14645291316568693,0.15421436095951674,0.34490583369519434
0.85,1.1474,2,1,2,1,5.0,6.0,8.0,1.0,0.09553871456008164,0.10954576837597778,0.1910774291201633,0.4658505275109865
0.85,2.1947,2,1,2,1,5.0,6.0,8.0,1.0,0.11061798830668816,0.08477224818024853,0.22123597661337632,0.5661387707777468
0.85,3.2421,2,1,2,1,5.0,6.0,8.0,1.0,0.12243537442459938,0.07075067272177267,0.24487074884919877,0.6337692407559468
0.85,4.2895,2,1,2,1,5.0,6.0,8.0,1.0,0.13224683024926104,0.06319917571972136,0.2644936604985221,0.6766412523684324
0.85,5.3368,2,1,2,1,5.0,6.0,8.0,1.0,0.14113660129697822,0.05875821637221828,0.28227320259395644,0.7060543286847123
0.85,6.3842,2,1,2,1,5.0,6.0,8.0,1.0,0.14970621140760518,0.05565099456581052,0.29941242281521036,0.72900393583941
0.85,7.4316,2,1,2,1,5.0,6.0,8.0,1.0,0.1582248509793935,0.05308764990311553,0.316449701958787,0.7487718441577987
0.85,8.4789,2,1,2,1,5.0,6.0,8.0,1.0,0.16679590592553642,0.050743979637914265,0.33359181185107284,0.7667371226822018
0.85,9.5263,2,1,2,1,5.0,6.0,8.0,1.0,0.1754505851847967,0.04849318388994578,0.3509011703695934,0.7834582132367269
0.85,10.5737,2,1,2,1,5.0,6.0,8.0,1.0,0.18418553601230053,0.046289679474701265,0.36837107202460107,0.7991554997491144
0.85,11.6211,2,1,2,1,5.0,6.0,8.0,1.0,0.19298473979386194,0.04411969738863314,0.3859694795877239,0.8139229366058813
0.85,12.6684,2,1,2,1,5.0,6.0,8.0,1.0,0.20182588844393368,0.041982162166714194,0.40365177688786735,0.8278064975230908
0.85,13.7158,2,1,2,1,5.0,6.0,8.0,1.0,0.21068727730185993,0.03988005801359002,0.42137455460371986,0.8408409541356053
0.85,14.7632,2,1,2,1,5.0,6.0,8.0,1.0,0.2195443396880281,0.03781852301756016,0.4390886793760562,0.8530536899536133
0.85,15.8105,2,1,2,1,5.0,6.0,8.0,1.0,0.2283729752061383,0.03580295409605657,0.4567459504122766,0.8644730646329936
0.85,16.8579,2,1,2,1,5.0,6.0,8.0,1.0,0.23715251765271977,0.03383792590023691,0.47430503530543955,0.8751324015098516
0.85,17.9053,2,1,2,1,5.0,6.0,8.0,1.0,0.24586094882585743,0.03192812589206437,0.49172189765171487,0.8850634211425112
0.85,18.9526,2,1,2,1,5.0,6.0,8.0,1.0,0.25447764387428085,0.030077658902757463,0.5089552877485617,0.894299425773395
0.85,20.0,2,1,2,1,5.0,6.0,8.0,1.0,0.2629859382037135,0.02828950295198301,0.525971876407427,0.9028771432299978
0.9,0.1,2,1,2,1,5.0,6.0,8.0,1.0,0.07718447910560054,0.14623516101725637,0.15436895821120108,0.3454686394766234
0.9,1.1474,2,1,2,1,5.0,6.0,8.0,1.0,0.09619337361707432,0.10774470653251886,0.19238674723414864,0.47167931338038405
0.9,2.1947,2,1,2,1,5.0,6.0,8.0,1.0,0.11134348760440671,0.08283971043859706,0.22268697520881342,0.5733940357689857
0.9,3.2421,2,1,2,1,5.0,6.0,8.0,1.0,0.12296314500285922,0.06940550429562141,0.24592629000571845,0.6392057409108698
0.9,4.2895,2,1,2,1,5.0,6.0,8.0,1.0,0.13257039957566108,0.062421033311303886,0.26514079915132216,0.6798780726561994
0.9,5.3368,2,1,2,1,5.0,6.0,8.0,1.0,0.14132982677339181,0.058328298613684444,0.28265965354678363,0.7078591291959475
0.9,6.3842,2,1,2,1,5.0,6.0,8.0,1.0,0.14983221527097715,0.055397560919066724,0.2996644305419543,0.7300705484969734
0.9,7.4316,2,1,2,1,5.0,6.0,8.0,1.0,0.15832166902873424,0.052913202763613526,0.31664333805746847,0.7495053619005196
0.9,8.4789,2,1,2,1,5.0,6.0,8.0,1.0,0.166883457805179,0.050600115775073104,0.333766915610358,0.767338218045225
0.9,9.5263,2,1,2,1,5.0,6.0,8.0,1.0,0.1755384865216163,0.04835768463602327,0.3510769730432326,0.7840173666838784
0.9,10.5737,2,1,2,1,5.0,6.0,8.0,1.0,0.1842780916839332,0.04615304066671528,0.3685561833678664,0.7997100470066488
0.9,11.6211,2,1,2,1,5.0,6.0,8.0,1.0,0.19308364414994406,0.04397828807581275,0.3861672882998881,0.8144860810721287
0.9,12.6684,2,1,2,1,5.0,6.0,8.0,1.0,0.20193157955548885,0.041834976655461036,0.4038631591109777,0.8283809834058662
0.9,13.7158,2,1,2,1,5.0,6.0,8.0,1.0,0.21079959096057435,0.039727232424008024,0.4215991819211487,0.841425233883943
0.9,14.7632,2,1,2,1,5.0,6.0,8.0,1.0,0.21966281513609354,0.037660677054042545,0.4393256302721871,0.8536446216647179
0.9,15.8105,2,1,2,1,5.0,6.0,8.0,1.0,0.22849700092266736,0.035640900324353034,0.45699400184533473,0.8650670723281673
0.9,16.8579,2,1,2,1,5.0,6.0,8.0,1.0,0.23728140429450884,0.033672540321892507,0.47456280858901767,0.8757259637996239
0.9,17.9053,2,1,2,1,5.0,6.0,8.0,1.0,0.24599396550173472,0.031760291178589854,0.49198793100346944,0.8856532693389302
0.9,18.9526,2,1,2,1,5.0,6.0,8.0,1.0,0.2546140412313046,0.029908236295236562,0.5092280824626092,0.8948826202459753
0.9,20.0,2,1,2,1,5.0,6.0,8.0,1.0,0.2631249651406139,0.028119317265803745,0.5262499302812278,0.9034510925554738
0.95,0.1,2,1,2,1,5.0,6.0,8.0,1.0,0.07726168355211284,0.14601763510073923,0.15452336710422568,0.34603152687077404
0.95,1.1474,2,1,2,1,5.0,6.0,8.0,1.0,0.09682879790462227,0.10599396443078035,0.19365759580924455,0.47740597154721015
0.95,2.1947,2,1,2,1,5.0,6.0,8.0,1.0,0.11201255774720699,0.08105546307442103,0.22402511549441398,0.580171471539001
0.95,3.2421,2,1,2,1,5.0,6.0,8.0,1.0,0.12342336966749101,0.06823373279111532,0.24684673933498202,0.6439801504050551
0.95,4.2895,2,1,2,1,5.0,6.0,8.0,1.0,0.13284054157724234,0.061775259066422894,0.2656810831544847,0.6825783987625346
0.95,5.3368,2,1,2,1,5.0,6.0,8.0,1.0,0.14148876902839633,0.05797999710810617,0.28297753805679265,0.7093279402529145
0.95,6.3842,2,1,2,1,5.0,6.0,8.0,1.0,0.14993860060348763,0.05518895649886141,0.29987720120697525,0.7309529871146204
0.95,7.4316,2,1,2,1,5.0,6.0,8.0,1.0,0.15840800053091272,0.052761747634442545,0.31681600106182545,0.7501453305085702
0.95,8.4789,2,1,2,1,5.0,6.0,8.0,1.0,0.16696562838056195,0.05046755373707232,0.3339312567611239,0.767893965191709
0.95,9.5263,2,1,2,1,5.0,6.0,8.0,1.0,0.17562366984283648,0.048227619656164115,0.35124733968567295,0.7845550956436182
0.95,10.5737,2,1,2,1,5.0,6.0,8.0,1.0,0.18436924425876539,0.046019029537951735,0.36873848851753077,0.8002544626964939
